Suburb,Type,Price,Result,Seller,Date,Bedroom,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Latitude,Longtitude,RegionName
Camberwell,House,3400000,Sold,Jellis,25/02/2017,3,2,4,877,1960,Boroondara City Council,-37.8437,145.0623,Southern Metropolitan
Camberwell,Unit,820000,Sold,Jellis,25/02/2017,2,1,1,166,1969,Boroondara City Council,-37.8439,145.0662,Southern Metropolitan
Camberwell,House,2105000,Sold,Fletchers,25/02/2017,3,1,2,692,1940,Boroondara City Council,-37.8379,145.0849,Southern Metropolitan
Camberwell,Townhouse,1625000,Sold,Jellis,25/02/2017,3,2,2,283,1990,Boroondara City Council,-37.8362,145.064,Southern Metropolitan
Camberwell,House,3300000,Sold,Kay,25/02/2017,3,3,2,417,2016,Boroondara City Council,-37.831,145.0621,Southern Metropolitan
Camberwell,House,2860000,Passed In,Jellis,4/03/2017,5,3,4,753,1940,Boroondara City Council,-37.842,145.0888,Southern Metropolitan
Camberwell,House,2228000,Sold,Jellis,18/03/2017,4,2,2,813,1960,Boroondara City Council,-37.8405,145.0903,Southern Metropolitan
Camberwell,Townhouse,930000,Sold,Ray,18/03/2017,3,2,2,132,1970,Boroondara City Council,-37.8489,145.088,Southern Metropolitan
Camberwell,House,1602500,Sold,Lindellas,18/03/2017,3,1,1,405,1930,Boroondara City Council,-37.8448,145.071,Southern Metropolitan
Camberwell,House,2216000,Sold,Fletchers,8/04/2017,4,2,0,670,1930,Boroondara City Council,-37.8378,145.089,Southern Metropolitan
Camberwell,House,2110000,Sold,Fletchers,8/04/2017,4,1,3,572,1910,Boroondara City Council,-37.8411,145.062,Southern Metropolitan
Camberwell,Unit,835000,Sold,Marshall,29/04/2017,3,1,1,112,1960,Boroondara City Council,-37.8378,145.0949,Southern Metropolitan
Camberwell,House,1930000,Sold,Nelson,6/05/2017,3,1,2,643,1920,Boroondara City Council,-37.8405,145.0924,Southern Metropolitan
Camberwell,House,1900000,Sold,Noel,13/05/2017,2,1,3,633,1960,Boroondara City Council,-37.8427,145.0824,Southern Metropolitan
Camberwell,House,1620000,Sold,Jellis,13/05/2017,3,2,2,575,2000,Boroondara City Council,-37.8378,145.0909,Southern Metropolitan
Camberwell,House,3550000,Sold,Marshall,13/05/2017,4,2,1,790,1890,Boroondara City Council,-37.8269,145.0661,Southern Metropolitan
Camberwell,House,1905000,Sold,Marshall,20/05/2017,3,1,2,400,1890,Boroondara City Council,-37.8333,145.0616,Southern Metropolitan
Camberwell,House,2990000,Sold,Marshall,20/05/2017,4,2,2,742,1997,Boroondara City Council,-37.8284,145.0673,Southern Metropolitan
Camberwell,House,1290000,Passed In,Jellis,27/05/2017,3,2,2,321,1997,Boroondara City Council,-37.84627,145.08366,Southern Metropolitan
Camberwell,House,3050000,Sold,Jellis,3/06/2017,4,2,2,984,1930,Boroondara City Council,-37.84,145.07853,Southern Metropolitan
Camberwell,House,2361000,Sold Prior,Fletchers,17/06/2017,5,3,2,844,1920,Boroondara City Council,-37.84753,145.07198,Southern Metropolitan
Camberwell,Unit,677000,Sold,Noel,1/07/2017,2,1,1,131,1975,Boroondara City Council,-37.84716,145.07351,Southern Metropolitan
Camberwell,Unit,755000,Sold,hockingstuart,8/07/2017,2,1,1,92,1960,Boroondara City Council,-37.8401,145.09113,Southern Metropolitan
Camberwell,Townhouse,1280000,Sold Prior,Jellis,29/07/2017,3,2,2,186,2014,Boroondara City Council,-37.84143,145.08705,Southern Metropolitan
Camberwell,House,2400000,Passed In,Marshall,29/07/2017,5,2,0,633,1939,Boroondara City Council,-37.84115,145.0743,Southern Metropolitan
Camberwell,Unit,682000,Sold,Jellis,29/07/2017,2,1,1,1106,1970,Boroondara City Council,-37.83473,145.05698,Southern Metropolitan
Camberwell,House,2500000,Passed In,Fletchers,29/07/2017,4,2,3,947,1930,Boroondara City Council,-37.84403,145.09545,Southern Metropolitan
Camberwell,Unit,600800,Sold,Philip,29/07/2017,2,1,1,1625,1960,Boroondara City Council,-37.84237,145.09257,Southern Metropolitan
Camberwell,House,2385000,Sold,Marshall,26/08/2017,4,2,2,671,1914,Boroondara City Council,-37.8296,145.06442,Southern Metropolitan
Camberwell,Unit,692500,Sold,Noel,3/09/2017,2,1,1,145,1970,Boroondara City Council,-37.84197,145.09374,Southern Metropolitan
Camberwell,House,2835000,Sold Prior,Noel,16/09/2017,6,3,2,794,1970,Boroondara City Council,-37.84317,145.05688,Southern Metropolitan
Camberwell,House,2770000,Sold,Marshall,16/09/2017,3,2,2,593,1991,Boroondara City Council,-37.83176,145.0652,Southern Metropolitan
Camberwell,House,2450000,Passed In,Jellis,16/09/2017,5,3,2,570,1926,Boroondara City Council,-37.84136,145.08149,Southern Metropolitan
Camberwell,House,2800000,Passed In,Marshall,23/09/2017,5,2,2,768,1990,Boroondara City Council,-37.83825,145.08163,Southern Metropolitan
Camberwell,House,2235000,Sold Prior,Buxton,7/10/2017,5,3,1,600,1935,Boroondara City Council,-37.84265,145.08199,Southern Metropolitan
Camberwell,House,1870000,Sold,Fletchers,7/10/2017,4,3,0,588,1925,Boroondara City Council,-37.83411,145.06916,Southern Metropolitan
Camberwell,House,1700000,Passed In,Greg,14/10/2017,4,2,2,608,1940,Boroondara City Council,-37.84954,145.0924,Southern Metropolitan
Camberwell,House,2540000,Sold,Marshall,28/10/2017,5,3,2,730,2009,Boroondara City Council,-37.84159,145.09606,Southern Metropolitan
Camberwell,House,2230000,Sold Prior,Marshall,18/11/2017,5,2,3,572,1918,Boroondara City Council,-37.8326,145.0685,Southern Metropolitan
Camberwell,House,1660000,Sold,Jellis,9/12/2017,5,3,2,975,1920,Boroondara City Council,-37.84184,145.06585,Southern Metropolitan
Camberwell,House,1300000,Sold,RT,9/12/2017,3,1,1,362,1900,Boroondara City Council,-37.82718,145.07,Southern Metropolitan
Camberwell,House,1625000,Sold,RT,9/12/2017,3,1,2,487,1940,Boroondara City Council,-37.8442,145.08142,Southern Metropolitan
Camberwell,House,2650000,Passed In,RT,17/02/2018,4,2,2,791,1930,Boroondara City Council,-37.83704,145.08336,Southern Metropolitan
Camberwell,House,2420000,Passed In,Marshall,17/02/2018,5,2,3,930,1930,Boroondara City Council,-37.83924,145.06768,Southern Metropolitan
Camberwell,House,1550000,Passed In,Marshall,24/02/2018,2,2,2,606,1930,Boroondara City Council,-37.84764,145.09273,Southern Metropolitan
Camberwell,House,2200000,Passed In,Marshall,24/02/2018,4,2,2,651,1930,Boroondara City Council,-37.83989,145.06877,Southern Metropolitan
Camberwell,House,1550000,Passed In,Marshall,24/02/2018,3,2,2,968,2007,Boroondara City Council,-37.82901,145.06714,Southern Metropolitan
Camberwell,House,1625000,Sold,Jellis,24/02/2018,4,2,2,650,1940,Boroondara City Council,-37.84865,145.09152,Southern Metropolitan
Camberwell,House,2650000,Passed In,hockingstuart,24/02/2018,5,3,6,677,1950,Boroondara City Council,-37.8371,145.09231,Southern Metropolitan
Camberwell,House,2175000,Passed In,Jellis,3/03/2018,4,2,3,616,1930,Boroondara City Council,-37.84717,145.09062,Southern Metropolitan
Camberwell,House,2200000,Passed In,Noel,3/03/2018,4,2,4,944,1950,Boroondara City Council,-37.84593,145.09538,Southern Metropolitan
Camberwell,House,2175000,Sold,Marshall,3/03/2018,4,2,2,701,1930,Boroondara City Council,-37.84003,145.0691,Southern Metropolitan
Camberwell,House,2100000,Passed In,Marshall,17/03/2018,4,3,3,772,1940,Boroondara City Council,-37.84824,145.08901,Southern Metropolitan
Camberwell,House,1430000,Sold,Marshall,17/03/2018,3,3,2,219,2013,Boroondara City Council,-37.84406,145.09005,Southern Metropolitan
Camberwell,House,2100000,Passed In,Marshall,17/03/2018,4,2,2,572,1915,Boroondara City Council,-37.83252,145.06832,Southern Metropolitan
Campbellfield,House,650000,Passed In,Raine,19/08/2017,4,2,4,688,1970,Hume City Council,-37.6714,144.95458,Northern Metropolitan
Campbellfield,House,577000,Sold,HAR,7/10/2017,3,3,6,550,1980,Hume City Council,-37.68063,144.97002,Northern Metropolitan
Campbellfield,House,666000,Sold,YPA,28/10/2017,4,2,2,575,1960,Hume City Council,-37.66949,144.95399,Northern Metropolitan
Campbellfield,House,385000,Sold Prior,YPA,17/03/2018,2,1,0,361,2010,Hume City Council,-37.67823,144.95911,Northern Metropolitan
Canterbury,House,2375000,Sold,Jellis,7/05/2016,4,2,1,653,1910,Boroondara City Council,-37.8292,145.0852,Southern Metropolitan
Canterbury,House,2900000,Passed In,Jellis,7/05/2016,5,2,2,795,1910,Boroondara City Council,-37.8181,145.0668,Southern Metropolitan
Canterbury,House,2200000,Passed In,Noel,7/05/2016,3,3,2,468,1890,Boroondara City Council,-37.8264,145.0741,Southern Metropolitan
Canterbury,House,1385000,Sold,Jellis,18/06/2016,2,1,1,444,1910,Boroondara City Council,-37.826,145.0734,Southern Metropolitan
Canterbury,House,1850000,Passed In,Marshall,26/07/2016,3,2,2,361,1995,Boroondara City Council,-37.8206,145.0785,Southern Metropolitan
Canterbury,House,2950000,Sold,Marshall,3/09/2016,4,2,2,687,1935,Boroondara City Council,-37.8186,145.0706,Southern Metropolitan
Canterbury,House,928000,Sold,Fletchers,10/09/2016,3,2,1,145,1998,Boroondara City Council,-37.8233,145.0769,Southern Metropolitan
Canterbury,House,1680000,Sold,Fletchers,17/09/2016,3,2,1,325,1910,Boroondara City Council,-37.826,145.0729,Southern Metropolitan
Canterbury,House,1305000,Sold,Jellis,8/10/2016,2,1,1,342,1945,Boroondara City Council,-37.8326,145.081,Southern Metropolitan
Canterbury,House,2350000,Passed In,Jellis,15/10/2016,5,2,4,838,1910,Boroondara City Council,-37.8252,145.0721,Southern Metropolitan
Canterbury,House,1640000,Passed In,Marshall,15/10/2016,3,3,2,352,1997,Boroondara City Council,-37.827,145.0737,Southern Metropolitan
Canterbury,House,2620000,Sold,Marshall,7/11/2016,4,1,1,717,1890,Boroondara City Council,-37.8266,145.0849,Southern Metropolitan
Canterbury,House,3400000,Sold,Jellis,19/11/2016,4,1,4,845,2008,Boroondara City Council,-37.8184,145.0702,Southern Metropolitan
Canterbury,House,1800000,Sold,Jellis,27/11/2016,3,2,2,316,1986,Boroondara City Council,-37.8273,145.0786,Southern Metropolitan
Canterbury,House,3145000,Sold,RW,27/11/2016,4,2,2,796,2012,Boroondara City Council,-37.8266,145.072,Southern Metropolitan
Canterbury,House,1587500,Sold,Marshall,3/12/2016,3,1,1,459,1920,Boroondara City Council,-37.8265,145.072,Southern Metropolitan
Canterbury,House,2930000,Sold,Jellis,10/12/2016,5,3,4,645,2005,Boroondara City Council,-37.8317,145.0738,Southern Metropolitan
Canterbury,House,2950000,Passed In,Jellis,10/12/2016,4,2,3,812,1927,Boroondara City Council,-37.8323,145.0842,Southern Metropolitan
Canterbury,House,3550000,Passed In,RT,18/03/2017,5,4,4,684,2013,Boroondara City Council,-37.832,145.0853,Southern Metropolitan
Canterbury,House,3115000,Sold Prior,Fletchers,8/04/2017,5,3,0,715,1920,Boroondara City Council,-37.8192,145.067,Southern Metropolitan
Canterbury,House,1930000,Sold,Marshall,27/05/2017,3,2,1,359,1910,Boroondara City Council,-37.8279,145.07403,Southern Metropolitan
Canterbury,House,2408000,Sold,Jellis,27/05/2017,4,2,2,654,1945,Boroondara City Council,-37.83208,145.07533,Southern Metropolitan
Canterbury,House,4750000,Sold,Kay,27/05/2017,4,3,2,967,1996,Boroondara City Council,-37.81792,145.06244,Southern Metropolitan
Canterbury,Unit,850000,Passed In,Fletchers,3/06/2017,2,1,1,116,1960,Boroondara City Council,-37.82012,145.08526,Southern Metropolitan
Canterbury,Unit,816000,Sold,Nelson,1/07/2017,2,2,1,8140,2015,Boroondara City Council,-37.82091,145.06011,Southern Metropolitan
Canterbury,House,2725000,Sold After Auction,Kay,12/08/2017,4,2,2,650,2006,Boroondara City Council,-37.83057,145.08482,Southern Metropolitan
Canterbury,House,1935000,Sold,Jellis,26/08/2017,3,2,2,449,1915,Boroondara City Council,-37.82359,145.0693,Southern Metropolitan
Canterbury,House,3230000,Sold,Marshall,18/11/2017,5,3,3,1053,1925,Boroondara City Council,-37.8231,145.0744,Southern Metropolitan
Canterbury,House,2375000,Passed In,Jellis,17/02/2018,3,2,1,590,1937,Boroondara City Council,-37.82993,145.08411,Southern Metropolitan
Carlton,House,1590000,Sold Prior,Woodards,7/05/2016,2,2,2,100,1900,Melbourne City Council,-37.7983,144.9655,Northern Metropolitan
Carlton,House,720000,Passed In,hockingstuart,7/05/2016,2,1,1,117,1890,Melbourne City Council,-37.793,144.9728,Northern Metropolitan
Carlton,House,1170000,Sold,Nelson,18/06/2016,2,1,1,144,1890,Melbourne City Council,-37.7984,144.9738,Northern Metropolitan
Carlton,House,1117000,Sold,Woodards,28/08/2016,2,1,0,128,1890,Melbourne City Council,-37.7996,144.9737,Northern Metropolitan
Carlton,House,840000,Sold Prior,Jellis,8/10/2016,2,1,0,66,1900,Melbourne City Council,-37.8049,144.9644,Northern Metropolitan
Carlton,House,1616000,Sold,Woodards,25/02/2017,4,1,0,152,1890,Melbourne City Council,-37.7966,144.9709,Northern Metropolitan
Carlton,House,1010000,Sold,Jellis,18/03/2017,2,1,0,101,1880,Melbourne City Council,-37.7989,144.9713,Northern Metropolitan
Carlton,Unit,1520000,Sold,hockingstuart,8/04/2017,3,2,2,214,1993,Melbourne City Council,-37.8177,144.8496,Northern Metropolitan
Carlton,House,1000000,Passed In,Jellis,24/06/2017,3,1,0,96,1910,Melbourne City Council,-37.79674,144.96563,Northern Metropolitan
Carlton,Unit,650000,Passed In,Nelson,17/02/2018,2,1,4,1439,2006,Melbourne City Council,-37.79687,144.96685,Northern Metropolitan
Carlton,Townhouse,1750000,Sold,Collins,17/03/2018,3,2,2,2399,1998,Melbourne City Council,-37.79782,144.96664,Northern Metropolitan
Carlton North,House,2520000,Sold,Nelson,16/04/2016,4,2,2,504,1890,Melbourne City Council,-37.7805,144.9721,Northern Metropolitan
Carlton North,House,2175000,Sold,Woodards,7/05/2016,3,1,0,418,1920,Melbourne City Council,-37.7808,144.9736,Northern Metropolitan
Carlton North,House,1950000,Sold,Nelson,22/05/2016,4,2,2,207,1900,Melbourne City Council,-37.7804,144.9748,Northern Metropolitan
Carlton North,House,1330000,Passed In,Nelson,3/09/2016,3,1,1,314,1900,Melbourne City Council,-37.7871,144.9766,Northern Metropolitan
Carlton North,Townhouse,765000,Sold,Nelson,8/10/2016,2,1,1,1031,1970,Melbourne City Council,-37.784,144.9715,Northern Metropolitan
Carlton North,House,800000,Passed In,Nelson,10/12/2016,2,1,1,73,2009,Melbourne City Council,-37.7852,144.9719,Northern Metropolitan
Carlton North,House,1425000,Sold,Nelson,4/03/2017,4,3,0,122,1890,Melbourne City Council,-37.7893,144.9696,Northern Metropolitan
Carlton North,House,2718000,Sold,Ray,11/03/2017,4,2,0,538,2015,Melbourne City Council,-37.7816,144.9714,Northern Metropolitan
Carlton North,Unit,468000,Sold,Nelson,11/03/2017,1,1,1,861,1970,Melbourne City Council,-37.7851,144.9723,Northern Metropolitan
Carlton North,House,2050000,Sold,Nelson,18/03/2017,3,2,0,84,1970,Melbourne City Council,-37.7879,144.9736,Northern Metropolitan
Carlton North,House,3450000,Sold,Nelson,13/05/2017,4,2,1,515,1905,Melbourne City Council,-37.7817,144.9742,Northern Metropolitan
Carlton North,House,1520000,Passed In,Woodards,3/09/2017,2,1,1,193,1900,Melbourne City Council,-37.78406,144.97494,Northern Metropolitan
Carlton North,House,1650000,Passed In,Woodards,14/10/2017,3,1,2,392,1910,Melbourne City Council,-37.7846,144.96995,Northern Metropolitan
Carlton North,House,1650000,Sold Prior,Nelson,11/11/2017,3,1,1,195,1890,Melbourne City Council,-37.7831,144.9751,Northern Metropolitan
Carlton North,House,1065000,Sold,Woodards,3/03/2018,2,1,0,96,1880,Melbourne City Council,-37.788,144.96978,Northern Metropolitan
Carnegie,House,817500,Sold,Jellis,16/04/2016,2,1,1,211,2002,Glen Eira City Council,-37.8856,145.0599,Southern Metropolitan
Carnegie,House,1450000,Passed In,Ray,16/04/2016,4,2,2,557,1938,Glen Eira City Council,-37.8955,145.0515,Southern Metropolitan
Carnegie,Townhouse,855000,Sold,Gary,16/04/2016,2,1,1,158,1994,Glen Eira City Council,-37.8886,145.052,Southern Metropolitan
Carnegie,Townhouse,1100000,Sold,hockingstuart,23/04/2016,4,3,2,305,1996,Glen Eira City Council,-37.8978,145.0506,Southern Metropolitan
Carnegie,House,1125000,Passed In,Ray,23/04/2016,3,1,1,604,1925,Glen Eira City Council,-37.8993,145.0528,Southern Metropolitan
Carnegie,House,1600000,Sold,Woodards,7/05/2016,4,2,2,751,1923,Glen Eira City Council,-37.8945,145.0648,Southern Metropolitan
Carnegie,House,1501000,Sold,Gary,14/05/2016,3,2,1,598,1970,Glen Eira City Council,-37.9037,145.0588,Southern Metropolitan
Carnegie,Townhouse,970000,Passed In,Marshall,14/05/2016,3,2,2,325,2005,Glen Eira City Council,-37.8933,145.0546,Southern Metropolitan
Carnegie,House,1430000,Sold,Ray,22/05/2016,3,2,2,603,1945,Glen Eira City Council,-37.9023,145.0568,Southern Metropolitan
Carnegie,House,1518000,Sold,hockingstuart,28/05/2016,3,3,2,454,2000,Glen Eira City Council,-37.8869,145.0628,Southern Metropolitan
Carnegie,Unit,632500,Sold,Buxton,28/05/2016,2,1,1,99,1965,Glen Eira City Council,-37.8946,145.0588,Southern Metropolitan
Carnegie,House,1506000,Sold,Jellis,4/06/2016,4,2,2,561,1925,Glen Eira City Council,-37.8934,145.0633,Southern Metropolitan
Carnegie,House,930000,Sold,hockingstuart,18/06/2016,2,1,1,264,1930,Glen Eira City Council,-37.8864,145.0561,Southern Metropolitan
Carnegie,Unit,650000,Sold,hockingstuart,18/06/2016,2,1,1,174,1975,Glen Eira City Council,-37.8978,145.062,Southern Metropolitan
Carnegie,Unit,737000,Sold,Woodards,27/06/2016,2,1,1,165,1990,Glen Eira City Council,-37.8927,145.0539,Southern Metropolitan
Carnegie,Townhouse,860000,Sold,Buxton,27/06/2016,3,1,2,277,1978,Glen Eira City Council,-37.8978,145.0624,Southern Metropolitan
Carnegie,Unit,588000,Sold Prior,Woodards,16/07/2016,2,1,1,133,2011,Glen Eira City Council,-37.89,145.0559,Southern Metropolitan
Carnegie,House,967500,Sold,hockingstuart,6/08/2016,3,1,2,299,1930,Glen Eira City Council,-37.8973,145.053,Southern Metropolitan
Carnegie,House,1350000,Passed In,Gary,6/08/2016,1,2,2,265,1920,Glen Eira City Council,-37.8881,145.0537,Southern Metropolitan
Carnegie,Townhouse,707000,Sold After Auction,Ray,13/08/2016,2,1,1,144,2000,Glen Eira City Council,-37.892,145.0482,Southern Metropolitan
Carnegie,House,1490000,Sold,Gary,22/08/2016,3,2,1,371,1915,Glen Eira City Council,-37.8871,145.052,Southern Metropolitan
Carnegie,Unit,468250,Sold,Ray,28/08/2016,2,1,1,912,2008,Glen Eira City Council,-37.8936,145.056,Southern Metropolitan
Carnegie,House,1716000,Sold,Woodards,28/08/2016,2,2,1,817,1925,Glen Eira City Council,-37.9007,145.047,Southern Metropolitan
Carnegie,Townhouse,795000,Sold,Gary,3/09/2016,2,2,1,133,2009,Glen Eira City Council,-37.8911,145.0539,Southern Metropolitan
Carnegie,House,1830000,Sold,Gary,10/09/2016,3,2,2,687,1983,Glen Eira City Council,-37.8931,145.0479,Southern Metropolitan
Carnegie,Unit,920000,Sold Prior,Woodards,17/09/2016,3,2,1,283,2005,Glen Eira City Council,-37.8974,145.0622,Southern Metropolitan
Carnegie,Unit,1008000,Sold,Woodards,7/11/2016,3,2,1,300,1990,Glen Eira City Council,-37.8974,145.0539,Southern Metropolitan
Carnegie,House,1550000,Passed In,hockingstuart,12/11/2016,4,2,2,757,1930,Glen Eira City Council,-37.8925,145.0541,Southern Metropolitan
Carnegie,House,1360000,Sold,Woodards,19/11/2016,3,2,2,282,2010,Glen Eira City Council,-37.8953,145.0567,Southern Metropolitan
Carnegie,Unit,765000,Sold,Woodards,19/11/2016,2,1,1,134,1965,Glen Eira City Council,-37.8987,145.0557,Southern Metropolitan
Carnegie,House,1900000,Passed In,Buxton,19/11/2016,5,3,1,564,1930,Glen Eira City Council,-37.8957,145.0487,Southern Metropolitan
Carnegie,House,1300000,Sold,hockingstuart,27/11/2016,2,1,1,640,1900,Glen Eira City Council,-37.891,145.0636,Southern Metropolitan
Carnegie,Unit,600000,Sold Prior,Woodards,3/12/2016,2,1,1,73,1970,Glen Eira City Council,-37.897,145.0593,Southern Metropolitan
Carnegie,House,1295000,Sold,hockingstuart,3/12/2016,3,1,2,425,1960,Glen Eira City Council,-37.8876,145.0502,Southern Metropolitan
Carnegie,House,1275000,Sold,hockingstuart,3/12/2016,4,2,0,365,1919,Glen Eira City Council,-37.8877,145.0507,Southern Metropolitan
Carnegie,Townhouse,930000,Sold,hockingstuart,10/12/2016,2,2,1,166,2009,Glen Eira City Council,-37.8982,145.0488,Southern Metropolitan
Carnegie,Unit,601000,Sold,Noel,25/02/2017,2,1,1,132,1970,Glen Eira City Council,-37.8959,145.06,Southern Metropolitan
Carnegie,House,1655000,Passed In,Marshall,25/02/2017,4,2,2,595,1915,Glen Eira City Council,-37.8916,145.0543,Southern Metropolitan
